Year,Month,Day,Period,Hydro_R1,Hydro_R2,Hydro_R3,Wind_R1,Wind_R2,Wind_R3,Solar_R1,Solar_R2,Solar_R3,Dynamic_Hydro_R3,Dynamic_Hydro_R2,Dynamic_Hydro_R1,Dynamic_Solar_R1,Dynamic_Solar_R2,Dynamic_Solar_R3
2020,1,1,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0
2020,1,1,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0
2020,1,1,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0
2020,1,1,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0
2020,1,1,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0
2020,1,1,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0
2020,1,1,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0
2020,1,1,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0
2020,1,1,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,123.6506446299767,47.76950758221162,57.02835235985687
2020,1,1,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,135.6000766740501,52.3858885670472,62.53949565513716
