Year,Month,Day,Period,1,2,3,4,5,6,7,8,9,10,11
2020,11,7,6,4950,2814,1229,469,3641,1103,126,150,11121,11288,1721
2020,11,7,7,5748,3184,1405,498,4185,1216,138,164,12565,12304,1960
2020,11,7,8,6068,3309,1476,512,4421,1255,138,169,13047,13561,2062
2020,11,7,9,6018,3252,1458,473,4367,1247,139,169,13298,14142,2125
2020,11,7,10,5885,3132,1428,473,4264,1206,134,164,13523,14456,2209
2020,11,7,11,5794,3069,1406,444,4204,1194,128,162,13664,14848,2223
2020,11,7,12,5685,2976,1378,454,4128,1185,124,162,13636,14999,2222
2020,11,7,13,5569,2928,1362,439,4073,1171,122,160,13604,14949,2206
2020,11,7,14,5537,2876,1354,431,3996,1158,122,159,13460,15080,2202
2020,11,7,15,5494,2859,1334,449,3958,1150,119,157,13428,14953,2160
2020,11,7,16,5550,2895,1349,453,3958,1147,121,157,13379,14874,2205
2020,11,7,17,5854,3054,1432,460,4138,1197,126,164,14113,14510,2425
2020,11,7,18,6250,3262,1505,477,4473,1253,134,171,15047,15747,2482
2020,11,7,19,6253,3289,1493,474,4546,1266,134,173,14789,15946,2441
2020,11,7,20,6118,3225,1462,477,4453,1241,132,169,14277,15612,2324
2020,11,7,21,5906,3122,1414,467,4280,1200,128,164,13649,15389,2187
2020,11,7,22,5531,2955,1334,459,4023,1122,121,153,12461,14791,1996
2020,11,7,23,5041,2733,1229,429,3712,1044,112,143,11379,13571,1754
2020,11,7,24,4611,2554,1147,412,3404,986,108,134,10403,12344,1605
2020,11,8,1,4337,2462,1088,420,3192,958,105,130,9795,11707,1477
2020,11,8,2,4218,2443,1075,403,3126,954,105,130,9511,11310,1418
2020,11,8,3,4135,2375,1052,416,3066,930,105,127,9308,11023,1403
2020,11,8,4,4166,2418,1073,418,3090,957,105,130,9465,10653,1416
2020,11,8,5,4340,2522,1109,430,3216,999,112,136,9935,10472,1495
2020,11,8,6,4850,2724,1209,456,3554,1086,125,148,11064,11031,1696
2020,11,8,7,5572,3068,1369,499,4033,1189,134,162,12544,11611,1918
2020,11,8,8,6006,3201,1452,517,4263,1233,138,168,12876,12860,2054
2020,11,8,9,5995,3161,1444,490,4260,1227,138,168,13189,13514,2077
2020,11,8,10,5866,3104,1425,478,4231,1208,136,164,13409,14014,2165
2020,11,8,11,5819,3049,1387,471,4192,1199,132,164,13495,14545,2202
2020,11,8,12,5715,2989,1356,453,4117,1183,131,162,13637,14547,2172
2020,11,8,13,5637,2929,1345,451,4043,1166,126,160,13527,14463,2163
2020,11,8,14,5542,2907,1334,428,4015,1142,124,157,13384,14559,2159
2020,11,8,15,5504,2864,1293,416,3970,1132,124,155,13250,14437,2125
2020,11,8,16,5588,2888,1294,441,3993,1144,122,157,13162,13983,2088
2020,11,8,17,5881,3039,1386,458,4131,1185,128,162,13529,13747,2261
2020,11,8,18,6188,3184,1459,474,4332,1222,134,168,14445,14968,2408
2020,11,8,19,6136,3157,1443,473,4285,1203,134,164,14132,15153,2334
2020,11,8,20,5902,3097,1401,467,4161,1185,129,162,13635,14768,2251
2020,11,8,21,5691,2992,1350,451,3993,1141,126,157,13022,14347,2139
2020,11,8,22,5405,2876,1299,439,3822,1086,119,148,12253,13850,1961
2020,11,8,23,5041,2682,1219,437,3530,1021,114,139,11245,13275,1782
2020,11,8,24,4632,2507,1129,405,3279,958,107,130,10352,12195,1633
2020,11,9,1,4378,2438,1087,396,3090,929,103,127,9713,11628,1500
2020,11,9,2,4184,2360,1046,399,2974,891,101,121,9479,11119,1437
2020,11,9,3,4138,2341,1033,381,2926,888,100,121,9310,10976,1391
2020,11,9,4,4118,2347,1030,396,2910,896,101,123,9147,10732,1385
2020,11,9,5,4148,2373,1047,399,2953,915,103,125,9367,10715,1414
2020,11,9,6,4363,2460,1105,414,3087,944,108,128,9846,10808,1494
2020,11,9,7,4740,2621,1169,435,3282,985,117,134,10215,10595,1580
2020,11,9,8,5129,2813,1248,435,3541,1050,122,143,10904,10733,1717
2020,11,9,9,5493,2954,1319,455,3808,1086,126,148,11608,11220,1836
2020,11,9,10,5631,2988,1348,441,3885,1113,126,152,11902,11756,1934
2020,11,9,11,5597,2942,1337,423,3887,1102,125,150,12100,12317,1959
2020,11,9,12,5496,2869,1327,416,3811,1083,124,148,12172,12399,1954
2020,11,9,13,5327,2794,1299,399,3702,1063,121,146,12015,12426,1928
2020,11,9,14,5192,2731,1249,393,3617,1047,119,143,12007,12197,1895
2020,11,9,15,5059,2655,1216,388,3542,1032,121,141,11938,12162,1898
2020,11,9,16,5121,2713,1241,400,3583,1053,119,144,12109,11911,1895
2020,11,9,17,5441,2865,1314,416,3761,1100,124,152,12923,11741,2106
2020,11,9,18,5971,3096,1417,447,4077,1150,128,157,13602,13421,2253
2020,11,9,19,5987,3119,1407,455,4103,1155,128,159,13363,13883,2230
2020,11,9,20,5854,3050,1391,462,4006,1124,125,153,12850,13594,2149
2020,11,9,21,5716,2980,1353,464,3914,1100,121,150,12331,13271,2035
2020,11,9,22,5455,2856,1307,450,3751,1057,117,144,11730,12764,1874
2020,11,9,23,5156,2699,1232,448,3527,993,110,136,10798,12353,1695
2020,11,9,24,4831,2560,1170,428,3311,952,103,130,10046,11678,1544
2020,11,10,1,4577,2490,1142,434,3162,922,100,127,9566,11411,1452
2020,11,10,2,4452,2437,1117,426,3043,902,98,123,9185,10935,1369
2020,11,10,3,4388,2451,1112,431,3022,901,98,123,8965,10570,1335
2020,11,10,4,4376,2463,1120,424,3036,904,98,123,8947,10387,1324
2020,11,10,5,4439,2505,1145,448,3061,916,101,125,9017,10303,1373
2020,11,10,6,4653,2641,1196,464,3221,952,105,128,9300,10435,1437
2020,11,10,7,4986,2794,1264,482,3416,1000,112,136,9651,10224,1471
2020,11,10,8,5325,2978,1339,497,3649,1057,118,143,10256,10139,1597
2020,11,10,9,5607,3096,1395,482,3826,1091,122,148,10946,10905,1697
2020,11,10,10,5815,3108,1395,481,3954,1105,124,150,11309,11277,1793
2020,11,10,11,5790,3030,1367,446,3957,1096,122,150,11439,11486,1845
2020,11,10,12,5703,2952,1346,438,3886,1083,122,148,11467,11727,1847
2020,11,10,13,5621,2905,1318,418,3813,1072,118,146,11364,11804,1854
2020,11,10,14,5538,2870,1299,414,3775,1063,117,144,11336,11764,1873
2020,11,10,15,5487,2834,1281,412,3701,1063,115,144,11260,11795,1845
2020,11,10,16,5573,2874,1294,417,3774,1082,115,148,11286,11750,1920
2020,11,10,17,5961,3055,1401,453,3990,1139,125,155,12137,11803,2202
2020,11,10,18,6308,3220,1484,470,4296,1188,134,162,13369,13306,2312
2020,11,10,19,6256,3231,1470,467,4289,1181,134,162,13283,13783,2259
2020,11,10,20,6109,3176,1454,475,4205,1163,131,159,12971,13651,2177
2020,11,10,21,5888,3051,1394,461,4047,1124,129,153,12314,13370,2056
2020,11,10,22,5553,2889,1336,451,3839,1071,122,146,11477,12978,1895
2020,11,10,23,5119,2702,1256,451,3555,1014,112,137,10557,12643,1697
2020,11,10,24,4778,2569,1177,430,3320,969,110,132,9760,11916,1567
2020,11,11,1,4503,2473,1134,429,3126,927,107,127,9165,11650,1442
2020,11,11,2,4356,2410,1106,412,3067,930,105,127,8954,11209,1394
2020,11,11,3,4327,2425,1105,415,3052,921,107,125,8902,10918,1367
2020,11,11,4,4385,2469,1118,425,3105,946,108,128,9022,10756,1373
2020,11,11,5,4604,2547,1167,453,3227,975,115,132,9429,10846,1453
2020,11,11,6,5093,2830,1265,463,3562,1072,129,146,10520,11308,1607
2020,11,11,7,5626,3113,1405,497,3927,1167,139,159,11517,11596,1746
2020,11,11,8,6058,3246,1488,510,4189,1211,142,164,12373,12405,1904
2020,11,11,9,6221,3311,1520,516,4295,1230,142,168,12903,13314,2045
2020,11,11,10,6285,3340,1534,535,4381,1244,142,169,13389,13785,2177
2020,11,11,11,6322,3350,1547,514,4422,1239,141,169,13454,14390,2233
2020,11,11,12,6279,3311,1534,507,4419,1228,139,168,13365,14659,2251
2020,11,11,13,6234,3279,1539,492,4367,1220,138,166,13293,14806,2270
2020,11,11,14,6178,3269,1527,484,4361,1214,136,166,13180,14995,2275
2020,11,11,15,6076,3225,1514,470,4318,1203,138,164,13053,14997,2257
2020,11,11,16,6086,3241,1519,474,4322,1206,138,164,12929,14888,2251
2020,11,11,17,6380,3374,1573,486,4473,1253,145,171,13724,14301,2397
2020,11,11,18,6792,3522,1615,510,4675,1300,148,177,14878,15716,2433
2020,11,11,19,6711,3495,1590,498,4646,1281,148,175,14654,15767,2400
2020,11,11,20,6596,3394,1539,502,4506,1261,142,171,14091,15428,2293
2020,11,11,21,6345,3252,1470,493,4325,1200,138,164,13398,14994,2236
2020,11,11,22,5941,3044,1371,480,4061,1138,125,155,12209,14375,2006
2020,11,11,23,5461,2838,1270,477,3709,1050,117,143,11035,13473,1750
2020,11,11,24,5002,2676,1170,455,3453,999,110,136,10026,12340,1598
2020,11,12,1,4702,2526,1118,439,3228,952,105,130,10077,11516,1472
2020,11,12,2,4571,2503,1084,444,3159,949,104,128,9892,11265,1408
2020,11,12,3,4590,2530,1086,451,3149,943,101,128,9748,11064,1379
2020,11,12,4,4647,2574,1109,449,3203,968,105,132,9757,10754,1365
2020,11,12,5,4899,2681,1149,463,3373,1010,112,137,10350,10829,1475
2020,11,12,6,5536,2997,1284,504,3788,1108,124,150,11457,11360,1686
2020,11,12,7,6417,3397,1478,555,4357,1233,136,166,12255,12284,1869
2020,11,12,8,6771,3543,1551,568,4625,1267,139,171,12564,13166,2015
2020,11,12,9,6573,3432,1493,530,4507,1244,139,168,12887,13905,2140
2020,11,12,10,6256,3269,1436,493,4366,1231,138,168,13284,14651,2278
2020,11,12,11,6091,3157,1405,467,4229,1203,134,164,13272,15587,2327
2020,11,12,12,5943,3057,1364,467,4126,1186,131,162,13422,15907,2408
2020,11,12,13,5844,3022,1346,455,4090,1189,128,162,13499,16225,2455
2020,11,12,14,5754,2987,1328,449,4043,1169,129,160,13590,16580,2471
2020,11,12,15,5709,2958,1310,450,3983,1167,128,160,13476,16672,2424
2020,11,12,16,5765,3005,1319,455,4032,1181,129,160,13323,16472,2382
2020,11,12,17,6188,3189,1427,490,4257,1227,138,168,13780,15748,2486
2020,11,12,18,6793,3498,1553,520,4658,1308,145,178,14899,16495,2620
2020,11,12,19,6855,3507,1552,531,4689,1305,149,178,14644,16589,2553
2020,11,12,20,6811,3480,1546,537,4646,1283,146,175,14101,16351,2402
2020,11,12,21,6608,3369,1487,528,4532,1250,143,169,13334,15922,2237
2020,11,12,22,6237,3187,1403,512,4244,1174,134,159,12319,15153,2017
2020,11,12,23,5749,2990,1312,504,3926,1108,124,150,11098,14029,1751
2020,11,12,24,5240,2809,1243,478,3625,1041,119,141,10111,12744,1614
2020,11,13,1,4959,2738,1206,486,3456,1013,117,137,9576,11981,1571
2020,11,13,2,4866,2723,1205,492,3404,1014,115,137,9284,11904,1509
2020,11,13,3,4941,2749,1207,494,3399,1010,118,136,9104,11602,1468
2020,11,13,4,5050,2814,1250,520,3463,1032,118,139,9156,11311,1485
2020,11,13,5,5341,2944,1303,528,3610,1071,126,144,9739,11196,1586
2020,11,13,6,5971,3272,1460,578,4031,1180,139,159,10696,11868,1800
2020,11,13,7,6818,3714,1653,618,4581,1299,152,175,12033,12389,1952
2020,11,13,8,7162,3814,1702,636,4806,1331,155,178,12642,12903,2130
2020,11,13,9,6993,3688,1653,606,4707,1320,150,178,12926,13952,2276
2020,11,13,10,6785,3563,1605,598,4575,1288,148,173,13193,14868,2350
2020,11,13,11,6592,3455,1545,567,4469,1269,141,171,13298,15712,2458
2020,11,13,12,6440,3324,1530,565,4333,1241,138,168,13425,16371,2505
2020,11,13,13,6343,3264,1494,548,4259,1241,134,168,13582,16565,2520
2020,11,13,14,6274,3221,1485,542,4207,1206,132,164,13719,16904,2562
2020,11,13,15,6190,3202,1485,531,4172,1196,132,162,13504,17159,2524
2020,11,13,16,6278,3237,1501,537,4231,1210,135,164,13447,16900,2456
2020,11,13,17,6613,3432,1603,552,4490,1286,145,175,13838,16079,2556
2020,11,13,18,6954,3611,1676,563,4773,1339,150,182,14820,17018,2577
2020,11,13,19,6923,3614,1662,564,4740,1325,150,180,14450,17128,2450
2020,11,13,20,6743,3513,1604,555,4627,1299,152,177,13978,16519,2415
2020,11,13,21,6518,3402,1552,541,4448,1258,145,171,13415,16076,2257
2020,11,13,22,6100,3190,1454,522,4157,1185,135,160,12291,15367,2045
2020,11,13,23,5505,2924,1322,483,3806,1088,125,148,11223,14132,1777
2020,11,13,24,5008,2707,1246,470,3480,1033,117,139,10139,13009,1612
2020,11,14,1,4684,2601,1187,455,3269,988,115,134,9706,12107,1464
2020,11,14,2,4525,2550,1155,456,3182,972,112,132,9414,11887,1442
2020,11,14,3,4432,2525,1137,452,3134,974,114,132,9299,11472,1407
2020,11,14,4,4448,2522,1142,466,3140,974,115,132,9357,11258,1408
2020,11,14,5,4590,2615,1184,483,3248,1016,121,137,9798,11361,1479
2020,11,14,6,5159,2873,1305,510,3613,1121,132,152,11121,11721,1697
2020,11,14,7,5909,3215,1484,549,4107,1227,145,166,12327,12774,1869
2020,11,14,8,6255,3342,1547,565,4368,1272,146,171,12840,13402,2016
2020,11,14,9,6122,3241,1519,552,4260,1249,145,169,13204,14117,2185
2020,11,14,10,5987,3154,1487,525,4198,1227,141,168,13548,14894,2340
2020,11,14,11,5904,3097,1473,495,4154,1206,138,164,13658,15747,2426
2020,11,14,12,5845,3044,1440,492,4108,1191,132,162,13704,16396,2490
2020,11,14,13,5829,3018,1432,489,4083,1178,128,160,13707,16643,2509
2020,11,14,14,5797,3013,1423,489,4074,1185,125,162,13777,16997,2517
2020,11,14,15,5842,3044,1422,498,4047,1172,125,160,13626,17197,2448
2020,11,14,16,5929,3089,1437,503,4083,1194,129,162,13468,16859,2380
2020,11,14,17,6261,3225,1510,526,4247,1250,136,169,14094,15985,2508
2020,11,14,18,6565,3411,1574,526,4515,1297,142,177,15021,16888,2619
2020,11,14,19,6525,3430,1570,528,4520,1281,142,175,14673,16772,2515
2020,11,14,20,6394,3320,1518,524,4427,1263,141,173,14315,16210,2421
2020,11,14,21,6184,3221,1471,518,4277,1225,135,168,13540,15666,2272
2020,11,14,22,5802,3011,1380,491,4001,1146,126,155,12585,14898,2041
2020,11,14,23,5291,2818,1280,474,3687,1077,118,146,11290,14111,1803
2020,11,14,24,4819,2633,1196,439,3406,1011,112,137,10361,12747,1609
2020,11,15,1,4491,2527,1122,430,3186,971,108,132,9608,12223,1481
2020,11,15,2,4315,2474,1100,436,3081,944,105,128,9310,11843,1417
2020,11,15,3,4276,2463,1083,446,3047,940,104,127,9146,11635,1407
2020,11,15,4,4286,2477,1095,455,3060,949,107,128,9171,11352,1406
2020,11,15,5,4530,2588,1135,462,3188,1007,112,136,9708,11455,1490
2020,11,15,6,5026,2792,1242,494,3480,1086,125,146,10699,11992,1689
2020,11,15,7,5812,3123,1413,537,3980,1188,136,160,12231,12783,1906
2020,11,15,8,6217,3255,1490,540,4257,1233,138,168,12712,13779,2012
2020,11,15,9,6140,3213,1468,513,4240,1231,139,168,12989,14410,2119
2020,11,15,10,6045,3186,1447,498,4228,1231,136,168,13210,15001,2188
2020,11,15,11,5996,3128,1413,478,4192,1216,134,166,13363,15440,2233
2020,11,15,12,5862,3079,1407,465,4141,1214,131,166,13281,15924,2265
2020,11,15,13,5776,3027,1377,453,4119,1189,131,162,13337,15818,2263
2020,11,15,14,5716,2992,1367,438,4070,1180,129,160,13273,15621,2240
2020,11,15,15,5685,2985,1351,432,4055,1178,128,160,12998,15413,2229
2020,11,15,16,5755,3007,1372,434,4081,1174,131,160,13031,15006,2183
2020,11,15,17,6132,3198,1444,461,4296,1236,135,168,13749,14214,2376
2020,11,15,18,6448,3341,1493,478,4456,1256,138,171,14430,15611,2481
2020,11,15,19,6382,3295,1461,473,4388,1235,138,168,14074,15671,2400
2020,11,15,20,6130,3170,1409,478,4249,1213,135,166,13620,15125,2280
2020,11,15,21,5936,3077,1370,467,4087,1171,129,160,13078,14831,2188
2020,11,15,22,5674,2934,1308,466,3873,1111,125,152,12402,14346,2013
2020,11,15,23,5244,2778,1248,439,3620,1047,115,143,11240,13759,1814
2020,11,15,24,4845,2602,1167,441,3384,988,108,134,10278,12685,1637
2020,11,16,1,4574,2501,1110,445,3188,949,105,128,9666,11918,1503
2020,11,16,2,4397,2421,1076,429,3037,919,104,125,9367,11465,1451
2020,11,16,3,4328,2437,1056,437,3012,919,101,125,9082,11173,1407
2020,11,16,4,4328,2449,1057,435,3006,926,101,125,9053,11016,1418
2020,11,16,5,4408,2488,1076,445,3061,944,105,128,9231,10946,1437
2020,11,16,6,4653,2613,1123,450,3201,977,110,132,9658,11166,1530
2020,11,16,7,4963,2728,1202,478,3380,1025,117,139,10111,11456,1627
2020,11,16,8,5393,2905,1266,488,3627,1077,122,146,10898,11544,1762
2020,11,16,9,5739,3051,1340,502,3878,1122,126,152,11394,12292,1888
2020,11,16,10,5936,3102,1370,497,3983,1147,129,155,11820,12805,1968
2020,11,16,11,6062,3128,1395,470,4082,1147,128,155,11997,13245,2007
2020,11,16,12,6105,3121,1370,477,4070,1141,126,155,11837,13386,2024
2020,11,16,13,5970,3075,1348,466,3995,1132,124,153,11737,13259,2012
2020,11,16,14,5820,2994,1327,463,3894,1111,122,152,11630,13108,2000
2020,11,16,15,5665,2945,1325,463,3819,1113,121,152,11518,13027,1949
2020,11,16,16,5706,2961,1343,455,3797,1105,124,150,11631,12775,1946
2020,11,16,17,6039,3110,1392,468,3994,1164,128,159,12397,12451,2191
2020,11,16,18,6314,3234,1419,470,4226,1199,131,164,13438,13966,2304
2020,11,16,19,6247,3184,1405,461,4144,1178,129,160,13165,14303,2262
2020,11,16,20,6111,3123,1378,473,4052,1166,126,159,12816,13863,2189
2020,11,16,21,5896,3035,1328,465,3931,1133,124,153,12198,13745,2046
2020,11,16,22,5636,2891,1274,451,3741,1080,117,148,11640,13369,1926
2020,11,16,23,5293,2745,1207,447,3531,1033,111,141,10621,12919,1729
2020,11,16,24,4894,2573,1133,433,3315,965,104,130,9811,12081,1612
2020,11,17,1,4620,2485,1086,421,3152,927,98,127,9386,11557,1463
2020,11,17,2,4506,2431,1068,421,3020,886,97,121,8942,11332,1392
2020,11,17,3,4419,2406,1055,416,3007,902,97,123,8782,10902,1363
2020,11,17,4,4410,2403,1047,431,2996,897,97,121,8736,10816,1349
2020,11,17,5,4504,2474,1078,439,3037,922,98,125,8869,10582,1369
2020,11,17,6,4734,2612,1137,455,3174,944,101,128,9165,10664,1419
2020,11,17,7,5050,2758,1209,466,3362,994,108,134,9518,10740,1484
2020,11,17,8,5473,2982,1282,484,3643,1046,114,141,10073,10875,1608
2020,11,17,9,5832,3144,1362,506,3904,1093,119,148,10750,11530,1735
2020,11,17,10,6143,3266,1425,515,4103,1122,122,152,11202,11670,1812
2020,11,17,11,6183,3289,1442,499,4203,1130,124,153,11342,12198,1869
2020,11,17,12,6150,3290,1424,498,4231,1132,122,153,11409,12500,1888
2020,11,17,13,6160,3289,1438,490,4248,1128,122,153,11308,12456,1899
2020,11,17,14,6129,3291,1428,482,4266,1128,121,153,11338,12507,1872
2020,11,17,15,6107,3310,1444,495,4248,1132,121,153,11343,12556,1873
2020,11,17,16,6191,3356,1456,497,4326,1152,121,155,11451,12538,1867
2020,11,17,17,6492,3501,1549,506,4498,1203,128,162,12501,12281,2144
2020,11,17,18,6839,3633,1592,518,4677,1253,134,171,13592,14034,2330
2020,11,17,19,6799,3604,1581,521,4641,1241,132,169,13405,14540,2278
2020,11,17,20,6690,3558,1544,505,4558,1227,132,166,13089,14400,2191
2020,11,17,21,6515,3450,1499,508,4429,1188,126,160,12486,14108,2040
2020,11,17,22,6118,3281,1424,502,4197,1133,121,153,11522,13640,1862
2020,11,17,23,5593,3024,1317,463,3852,1047,111,143,10526,12746,1656
2020,11,17,24,5122,2812,1234,455,3543,999,104,136,9689,11665,1543
2020,11,18,1,4817,2703,1189,445,3360,971,101,132,9163,11417,1425
2020,11,18,2,4651,2632,1158,453,3257,957,100,128,8944,11093,1369
2020,11,18,3,4671,2636,1156,447,3238,949,100,128,8901,10786,1369
2020,11,18,4,4733,2689,1163,447,3290,975,103,132,9035,10701,1365
2020,11,18,5,5062,2848,1227,473,3473,1021,110,137,9562,10611,1447
2020,11,18,6,5674,3130,1350,494,3859,1127,122,152,10793,11033,1614
2020,11,18,7,6489,3536,1548,561,4409,1239,132,168,11975,11904,1829
2020,11,18,8,6944,3685,1620,574,4679,1283,136,173,12596,12956,1957
2020,11,18,9,6873,3604,1606,556,4656,1277,139,173,12882,13847,2045
2020,11,18,10,6720,3506,1566,538,4573,1267,136,171,13301,14362,2147
2020,11,18,11,6625,3430,1533,519,4533,1253,136,171,13728,14719,2175
2020,11,18,12,6514,3367,1512,511,4498,1238,135,168,13584,14971,2236
2020,11,18,13,6472,3329,1484,508,4450,1228,132,168,13462,14982,2214
2020,11,18,14,6422,3305,1475,499,4423,1222,131,166,13447,15101,2218
2020,11,18,15,6356,3232,1461,509,4366,1203,131,164,13142,15009,2227
2020,11,18,16,6407,3273,1492,508,4353,1210,132,164,13128,14717,2169
2020,11,18,17,6818,3497,1603,540,4590,1288,141,175,13695,14319,2351
2020,11,18,18,7237,3693,1663,540,4902,1342,148,182,14733,15636,2501
2020,11,18,19,7215,3683,1662,548,4888,1331,148,180,14637,15796,2436
2020,11,18,20,7056,3607,1641,533,4776,1314,148,178,14282,15520,2348
2020,11,18,21,6829,3515,1583,529,4631,1247,142,169,13441,15313,2221
2020,11,18,22,6429,3327,1509,517,4360,1197,132,162,12494,14857,1988
2020,11,18,23,5854,3075,1378,478,3983,1108,124,150,11238,13937,1780
2020,11,18,24,5335,2859,1296,479,3659,1047,118,141,10250,12713,1599
2020,11,19,1,5024,2759,1229,461,3453,1008,114,136,9646,12053,1471
2020,11,19,2,4894,2707,1213,474,3348,999,110,136,9269,11520,1407
2020,11,19,3,4824,2709,1202,459,3335,1000,111,136,9219,11333,1401
2020,11,19,4,4904,2742,1214,475,3365,1011,114,136,9329,11200,1406
2020,11,19,5,5194,2878,1277,488,3534,1066,119,144,9856,11236,1475
2020,11,19,6,5768,3185,1391,529,3924,1167,134,157,10951,11758,1682
2020,11,19,7,6636,3582,1582,582,4485,1289,145,173,12252,12368,1854
2020,11,19,8,7054,3745,1659,586,4730,1339,148,180,12771,13448,1988
2020,11,19,9,6938,3622,1615,567,4663,1316,149,178,13148,14417,2094
2020,11,19,10,6745,3507,1583,550,4564,1297,145,175,13272,14881,2153
2020,11,19,11,6525,3368,1525,520,4471,1275,143,173,13347,14907,2196
2020,11,19,12,6334,3252,1495,496,4370,1247,139,169,13119,14988,2160
2020,11,19,13,6106,3181,1456,492,4260,1228,138,166,13035,14810,2189
2020,11,19,14,6011,3116,1440,482,4213,1214,135,164,12942,14822,2168
2020,11,19,15,5985,3093,1425,474,4180,1213,134,164,12780,14820,2144
2020,11,19,16,6147,3182,1461,484,4220,1230,135,168,12835,14465,2116
2020,11,19,17,6678,3453,1586,521,4532,1303,143,177,13678,14158,2391
2020,11,19,18,7184,3711,1674,558,4875,1363,150,185,14679,15755,2494
2020,11,19,19,7247,3738,1669,561,4917,1355,152,184,14492,15957,2428
2020,11,19,20,7134,3680,1661,567,4841,1341,152,182,14177,15622,2368
2020,11,19,21,6972,3610,1614,568,4741,1316,146,178,13585,15393,2222
2020,11,19,22,6570,3418,1536,545,4460,1245,138,169,12617,15065,2012
2020,11,19,23,6020,3164,1439,520,4112,1157,128,157,11434,14081,1792
2020,11,19,24,5479,2946,1341,506,3787,1093,124,148,10378,12818,1625
2020,11,20,1,5168,2840,1286,494,3574,1047,118,141,9885,12027,1464
2020,11,20,2,5062,2804,1263,493,3471,1032,118,139,9450,11575,1417
2020,11,20,3,5054,2802,1255,497,3449,1029,117,139,9319,11221,1410
2020,11,20,4,5137,2875,1274,516,3521,1061,121,143,9406,10952,1404
2020,11,20,5,5447,3013,1322,524,3704,1107,129,148,9918,11048,1465
2020,11,20,6,6075,3322,1465,564,4090,1196,141,160,11002,11387,1633
2020,11,20,7,6883,3696,1626,609,4630,1313,152,177,12055,12147,1854
